name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Romain Esse,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,False,15,0,0,0,0,0,2,0,3956,0,0,4,1,0.0,0,-379,211,590,50,True,0
Harvey Davies,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,355,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,13945,0,0,2,2,0.0,0,-69,644,713,40,True,0
Olivier Boscagli,DEF,Brighton,3.8,0,0,-2,0,3,26.6,3,114,0.11,0.16,0.05,2.93,16,4,0,5.4,16.8,2026-08-30T13:00:00Z,90,False,6,0,0,0,2,0,2,0,26909,1,0,3,4,11.0,-1,2544,4103,1559,45,False,1
Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0,0.0,0,518,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,15118,0,0,2,0,0.0,0,-10351,113,10464,49,True,0
Ezri Konsa Ngoyo,DEF,Arsenal,2.4,0,0,3,0,1,0.1,1,31,0.00,0.00,0.00,0.00,20,0,0,0.3,3.2,2026-08-31T19:00:00Z,11,False,2,0,0,0,0,0,2,0,1061562,0,0,1,0,0.0,1,-179766,49821,229587,45,False,0
Endo Wataru,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,374,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,18,0,0,0,0,0,2,0,6389,0,0,2,2,0.0,0,-500,485,985,50,True,0
Joél Drakes-Thomas,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,221,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,False,15,0,0,0,0,0,2,0,8204,0,0,4,1,0.0,0,-589,399,988,45,True,0
Bazoumana Touré,MID,Newcastle,1.6,0,0,3,0,0,0.0,0,461,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,1,False,19,0,0,0,0,0,2,0,20967,0,0,2,0,0.0,1,-3945,513,4458,60,False,0
Maxim De Cuyper,DEF,Brighton,7.4,0,0,-2,0,2,23.7,2,115,0.05,0.08,0.03,2.93,16,4,0,3.8,8.8,2026-08-30T13:00:00Z,90,False,6,0,0,0,3,0,2,0,847829,1,0,3,4,5.0,0,473840,494998,21158,46,False,0
Azor Matusiwa,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,310,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,328,0,0,2,5,0.0,0,-104,8,112,50,False,0
Axel Disasi,DEF,Crystal Palace,0.0,0,0,-2,0,0,0.0,1,153,0.00,0.00,0.00,0.20,11,1,0,0.1,1.2,2026-08-28T19:00:00Z,16,False,15,0,0,0,1,0,2,0,6037,0,1,4,1,0.0,1,-323,525,848,45,True,0
Milan van Ewijk,DEF,Coventry City,1.2,0,0,15,0,1,33.9,2,175,0.19,0.19,0.00,0.72,13,1,0,5.5,15.4,2026-08-29T14:00:00Z,90,False,11,0,0,0,3,0,2,0,1295672,1,1,1,0,6.0,2,-15407,34451,49858,40,True,0
Jayden Lienou,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,603,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,4,0,0,0,0,0,2,0,7187,0,0,1,1,0.0,0,1169,1488,319,40,True,0
Maxence Lacroix,DEF,Chelsea,2.6,0,0,-3,0,8,0.1,9,200,0.00,0.02,0.02,1.41,16,3,0,1.9,13.0,2026-08-30T13:00:00Z,90,False,5,0,0,0,1,0,2,0,946023,1,1,3,4,6.0,1,18715,63522,44807,60,True,0
Anan Khalaili,DEF,Crystal Palace,2.6,0,0,9,0,4,1.5,14,588,0.00,0.02,0.02,2.01,11,3,0,3.1,26.4,2026-08-28T19:00:00Z,74,False,15,0,0,0,5,0,2,0,10199,1,10,4,1,3.0,2,-365,462,827,50,True,1
Hidemasa Morita,MID,Hull City,0.0,0,0,6,0,2,13.4,3,563,0.00,0.00,0.00,1.09,13,0,0,2.4,11.0,2026-08-29T14:00:00Z,45,False,7,0,0,0,1,0,2,0,2129,1,0,1,0,0.0,1,-210,118,328,50,False,0
João Pedro Junqueira de Jesus,FWD,Chelsea,4.9,1,2,44,0,0,22.5,3,165,0.04,1.27,1.23,1.41,16,3,1,12.1,52.8,2026-08-30T13:00:00Z,90,False,5,1,0,0,2,0,2,0,6802308,1,1,3,4,46.0,9,377023,405188,28165,76,True,0
Dayann Méthalie,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,10,0,0,0,0,0,2,0,156,0,0,0,1,0.0,0,68,95,27,45,True,0
Vitalii Mykolenko,DEF,Everton,5.4,0,0,7,0,11,1.0,12,233,0.01,0.01,0.00,2.16,12,1,0,3.8,36.8,2026-08-29T14:00:00Z,90,False,3,0,0,0,7,0,2,0,164056,1,1,1,1,0.0,4,12714,21784,9070,45,False,0
Myles Lewis-Skelly,MID,Arsenal,1.8,0,0,15,1,4,3.2,5,7,0.02,0.09,0.07,0.33,20,0,0,1.9,10.6,2026-08-31T19:00:00Z,70,False,2,0,0,0,1,0,2,0,70615,1,0,1,0,5.0,3,642,9693,9051,55,False,0
Adam Aznou,DEF,Everton,0.0,0,0,0,0,0,0.0,0,235,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,3,0,0,0,0,0,2,0,18113,0,0,1,1,0.0,0,-679,1009,1688,40,False,0
Wesley Fofana,DEF,Chelsea,1.6,0,0,-2,0,9,0.9,9,145,0.01,0.01,0.00,1.26,16,2,0,2.0,19.4,2026-08-30T13:00:00Z,67,False,5,0,0,0,0,0,2,0,3489,1,0,3,4,0.0,0,552,813,261,50,True,1
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,13,0,0,0,0,0,2,0,1940,0,0,1,1,0.0,0,-86,112,198,45,False,0
Kevin Santos Lopes de Macedo,MID,Fulham,0.6,0,0,2,0,0,1.5,0,263,0.04,0.04,0.00,0.17,19,0,0,0.1,0.0,2026-08-30T13:00:00Z,7,False,20,0,0,0,0,0,2,0,5495,0,0,0,1,0.0,1,-443,419,862,55,False,0
Martin Ødegaard,MID,Arsenal,5.8,0,0,13,1,2,6.8,5,15,0.07,0.15,0.08,0.33,20,0,0,1.9,6.8,2026-08-31T19:00:00Z,70,False,2,0,0,0,1,0,2,0,1174125,1,2,1,0,5.0,3,252699,289559,36860,66,False,0
Gianluigi Donnarumma,GK,Man City,3.4,0,0,5,0,0,0.0,0,384,0.00,0.00,0.00,0.66,11,1,0,0.7,6.8,2026-08-28T19:00:00Z,90,False,8,1,0,0,8,0,2,1,828113,1,0,4,1,0.0,0,-10944,34008,44952,55,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0,0.0,0,495,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,88358,0,0,2,0,0.0,0,-490,3212,3702,40,True,0
Ryan Yates,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,489,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,14,0,0,0,0,0,2,0,142945,0,0,2,2,0.0,0,-35340,1743,37083,45,False,0
James Tarkowski,DEF,Everton,8.6,0,2,27,0,9,11.3,10,229,0.01,0.11,0.10,2.16,12,1,1,8.5,54.8,2026-08-29T14:00:00Z,90,False,3,0,0,0,3,0,2,0,861719,1,1,1,1,19.0,12,5670,42736,37066,60,False,0
Jens Hjertø-Dahl,MID,Hull City,0.2,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,7716,0,0,1,0,0.0,0,-662,307,969,50,False,0
Jun'ai Byfield,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,509,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,5341,0,0,2,0,0.0,0,-239,319,558,40,True,0
Max Dowman,MID,Arsenal,0.2,0,0,0,0,0,0.0,0,20,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,8233,0,0,1,0,0.0,0,-1857,473,2330,54,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.2,0,0,3,0,0,0.9,0,396,0.00,0.00,0.00,0.00,11,0,0,0.2,1.2,2026-08-28T19:00:00Z,1,False,8,0,0,0,0,0,2,0,2034,0,0,4,1,0.0,1,-138,102,240,45,False,0
Shea Charles,MID,Fulham,1.8,0,0,2,0,1,2.8,2,580,0.03,0.12,0.09,1.77,19,1,0,0.9,0.6,2026-08-30T13:00:00Z,22,False,20,0,0,0,1,0,2,0,8645,0,0,0,1,6.0,1,-449,359,808,50,False,0
Kostas Tsimikas,DEF,Liverpool,0.4,0,0,4,0,0,1.3,0,364,0.01,0.05,0.04,0.07,14,0,0,1.4,3.6,2026-08-29T11:30:00Z,19,False,18,0,0,0,0,0,2,0,7352,0,0,2,2,9.0,1,-643,339,982,50,True,0
Zach Abbott,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,False,14,0,0,0,0,0,2,0,24822,0,0,2,2,0.0,0,-1227,996,2223,40,False,0
Kevin Danso,DEF,Spurs,0.6,0,0,0,0,0,0.0,0,501,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,17,0,0,0,0,0,2,0,17484,0,0,2,0,0.0,0,-1412,1020,2432,50,True,0
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,23,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,979,0,0,1,0,0.0,0,-135,80,215,55,False,0
Victor Lindelöf,DEF,Aston Villa,1.6,0,0,10,0,6,1.2,7,37,0.08,0.08,0.00,1.04,20,1,0,1.6,15.0,2026-08-31T19:00:00Z,90,False,1,0,0,0,1,0,2,0,27172,1,1,1,0,0.0,2,-2236,1775,4011,45,True,0
Bart Verbruggen,GK,Brighton,4.6,0,0,-1,0,0,0.0,0,109,0.00,0.00,0.00,2.93,16,4,0,1.0,10.2,2026-08-30T13:00:00Z,90,False,6,0,0,0,14,0,2,1,2133814,1,0,3,4,0.0,0,39276,84756,45480,45,False,0
Enzo Fernández,MID,Chelsea,1.2,0,0,0,0,0,0.0,0,155,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,430662,0,0,3,4,0.0,0,-74211,14954,89165,70,True,0
Eberechi Eze,MID,Arsenal,0.8,0,0,6,0,0,2.0,3,14,0.07,0.07,0.00,0.24,20,0,0,0.6,1.6,2026-08-31T19:00:00Z,45,False,2,0,0,0,3,0,2,0,169814,0,0,1,0,2.0,1,-38776,5716,44492,65,False,0
Elliot Stroud,MID,Hull City,1.4,0,0,-2,0,2,4.3,7,576,0.01,0.02,0.01,1.09,13,0,0,0.9,0.0,2026-08-29T14:00:00Z,58,False,7,0,0,0,5,0,2,0,9465,1,0,1,0,7.0,0,833,1430,597,50,False,1
Pep Chavarría,DEF,Chelsea,1.0,0,0,1,0,2,0.3,3,583,0.02,0.02,0.00,0.09,16,1,0,0.7,6.4,2026-08-30T13:00:00Z,18,False,5,0,0,0,1,0,2,0,19574,0,1,3,4,0.0,1,-1477,1081,2558,50,True,0
Kai Havertz,FWD,Arsenal,3.8,0,0,5,1,0,3.4,5,26,0.03,0.05,0.02,0.33,20,0,0,2.9,2.4,2026-08-31T19:00:00Z,90,False,2,0,0,0,5,0,2,0,752082,1,0,1,0,23.0,2,148783,187608,38825,75,False,0
Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,206,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,False,15,0,0,0,0,0,2,0,4410,0,0,4,1,0.0,0,-2523,320,2843,45,True,0
Robin Roefs,GK,Sunderland,2.2,0,0,22,1,2,0.0,0,529,0.00,0.00,0.00,0.95,19,0,0,0.4,4.0,2026-08-30T13:00:00Z,90,False,10,0,0,0,7,0,2,0,389022,1,0,0,1,0.0,6,-25568,4766,30334,50,True,0
Tatsuhiro Sakamoto,MID,Coventry City,0.2,0,0,8,0,0,5.9,4,185,0.02,0.04,0.02,0.69,13,1,0,1.9,6.2,2026-08-29T14:00:00Z,31,False,11,0,0,0,2,0,2,0,9710,0,2,1,0,7.0,1,-1318,137,1455,50,True,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,83,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,13,0,0,0,0,0,2,0,10896,0,0,1,1,0.0,0,-248,642,890,45,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.2,0,0,0,0,0,0.0,0,213,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,False,15,0,0,0,0,0,2,0,10302,0,0,4,1,0.0,0,-1246,204,1450,50,True,0
Jack Clarke,MID,Ipswich Town,2.2,0,0,0,0,0,0.0,0,313,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,29170,0,0,2,5,0.0,0,759,3202,2443,55,False,0
Djiamgone Jocelin Ta Bi,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,10,0,0,0,0,0,2,0,569,0,0,0,1,0.0,0,-50,51,101,50,True,0
Mikel Merino Zazón,MID,Arsenal,0.8,0,0,7,0,0,1.0,4,17,0.00,0.00,0.00,0.00,20,0,0,0.4,2.8,2026-08-31T19:00:00Z,19,False,2,0,0,0,4,0,2,0,58253,0,0,1,0,0.0,1,-12835,2422,15257,60,False,0
Mikey Moore,MID,Spurs,0.0,0,0,1,0,0,0.4,1,523,0.00,0.02,0.02,0.24,15,1,0,0.0,0.0,2026-08-29T16:30:00Z,22,False,17,0,0,0,1,0,2,0,19021,0,0,2,0,1.0,1,-107,2419,2526,50,True,0
Levi Samuels Colwill,DEF,Chelsea,0.6,0,0,2,0,8,0.4,9,149,0.00,0.00,0.00,1.31,16,2,0,1.4,13.2,2026-08-30T13:00:00Z,71,False,5,0,0,0,2,0,2,0,150119,1,1,3,4,0.0,1,-7208,10571,17779,50,True,0
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,6,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,25581,0,0,1,0,0.0,0,-5970,846,6816,60,False,0
Ayden Heaven,DEF,Man Utd,0.2,0,0,0,0,0,0.0,0,421,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,40184,0,0,2,5,0.0,0,-1103,3088,4191,45,True,0
Brennan Johnson,MID,Everton,1.8,0,0,1,0,0,0.0,2,209,0.00,0.00,0.00,1.58,12,0,0,0.1,1.2,2026-08-29T14:00:00Z,28,False,3,0,0,0,1,0,2,0,15402,0,1,1,1,0.0,1,-1848,732,2580,60,False,0
Michele Di Gregorio,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,615,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,593,0,0,1,1,0.0,0,214,241,27,45,True,0
Oliver Dovin,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,171,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,11,0,0,0,0,0,2,0,152756,0,0,1,0,0.0,0,-3777,2634,6411,40,True,0
Tim Iroegbunam,MID,Everton,0.4,0,0,2,0,0,0.0,0,240,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,4,False,3,0,0,0,0,0,2,0,1093,0,0,1,1,0.0,1,-327,21,348,50,False,0
Jordan Henderson,MID,Chelsea,0.2,0,0,0,0,0,0.0,0,101,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,5,0,0,0,0,0,2,0,3715,0,0,3,4,0.0,0,-477,214,691,50,True,0
Abdoul Ouattara,DEF,Ipswich Town,1.2,0,0,-1,0,0,0.6,0,592,0.00,0.00,0.00,0.86,18,1,0,0.1,0.6,2026-08-30T15:30:00Z,17,False,16,0,0,0,1,0,2,0,99458,0,0,2,5,0.0,1,-3097,2769,5866,40,False,0
Pau Torres,DEF,Aston Villa,0.0,0,0,6,0,3,0.8,4,34,0.01,0.01,0.00,1.04,20,1,0,1.2,11.0,2026-08-31T19:00:00Z,90,False,1,0,0,0,8,0,2,0,41549,1,1,1,0,0.0,2,-3229,1831,5060,45,True,0
Rodrigo Bentancur,MID,Spurs,3.0,0,0,17,0,3,7.1,11,516,0.02,0.02,0.00,0.72,15,2,0,2.3,15.4,2026-08-29T16:30:00Z,90,False,17,0,0,0,6,0,2,0,18887,1,2,2,0,0.0,2,-1429,602,2031,55,True,0
Bruno Guimarães Rodriguez Moura,MID,Arsenal,1.8,0,0,4,0,0,0.8,3,452,0.01,0.01,0.00,0.00,20,0,0,0.4,1.4,2026-08-31T19:00:00Z,19,False,2,0,0,0,3,0,2,0,265263,0,0,1,0,2.0,1,-125705,850,126555,69,False,0
Georginio Rutter,FWD,Brighton,1.2,0,0,0,0,0,0.0,0,125,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,6,0,0,0,0,0,2,0,98683,0,0,3,4,0.0,0,8880,23887,15007,55,False,0
Virgil van Dijk,DEF,Liverpool,3.4,0,0,5,0,7,4.3,7,356,0.03,0.03,0.00,2.30,14,2,0,3.1,24.6,2026-08-29T11:30:00Z,90,False,18,0,0,0,5,0,2,0,1939518,1,0,2,2,2.0,1,-4506,74614,79120,65,True,0
Carlos Baleba,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,131,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,12,0,0,0,0,0,2,0,17743,0,0,2,5,0.0,0,-2097,2324,4421,50,True,0
Abdülkadir Ömür,MID,Hull City,0.0,0,0,0,0,0,0.0,0,292,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,1668,0,0,1,0,0.0,0,-178,209,387,50,False,0
Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,443,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,19,0,0,0,0,0,2,0,3435,0,0,2,0,0.0,0,-69,162,231,45,False,0
Andrés García,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,38,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,1,0,0,0,0,0,2,0,167046,0,0,1,0,0.0,0,-6584,7339,13923,40,True,0
Yoane Wissa,FWD,Newcastle,3.0,0,2,37,1,1,10.3,6,464,0.00,0.35,0.35,0.74,15,0,1,9.2,35.6,2026-08-29T16:30:00Z,81,False,19,0,0,0,4,0,2,0,359321,1,1,2,0,46.0,8,134869,158957,24088,60,False,0
Jay Dasilva,DEF,Coventry City,1.0,0,0,15,0,1,7.3,3,176,0.05,0.23,0.18,0.72,13,1,0,4.0,15.2,2026-08-29T14:00:00Z,90,False,11,0,0,0,3,0,2,0,82832,1,2,1,0,17.0,2,-830,3224,4054,40,True,0
James McAtee,MID,Nott'm Forest,2.0,0,0,16,0,2,18.5,8,486,0.16,0.16,0.00,1.75,14,2,0,2.7,8.2,2026-08-29T11:30:00Z,90,False,14,0,0,0,5,0,2,0,5218,1,1,2,2,0.0,2,199,674,475,55,False,0
Emersonn Correia da Silva,FWD,Ipswich Town,5.2,0,0,7,0,1,11.1,1,316,0.00,0.00,0.00,0.77,18,1,0,1.4,1.0,2026-08-30T15:30:00Z,45,False,16,0,0,0,0,0,2,0,182058,1,0,2,5,2.0,1,59997,76807,16810,55,False,0
Enis Destan,FWD,Hull City,0.0,0,0,0,0,0,0.0,0,298,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,31698,0,0,1,0,0.0,0,-8866,0,8866,45,False,0
Dillon Phillips,GK,Hull City,0.0,0,0,0,0,0,0.0,0,273,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,150763,0,0,1,0,0.0,0,-3979,3115,7094,40,False,0
Abu Kamara,MID,Hull City,0.0,0,0,0,0,0,0.0,0,293,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,353,0,0,1,0,0.0,0,-197,0,197,50,False,0
Boubacar Kamara,MID,Aston Villa,3.0,0,0,13,0,3,14.2,8,47,0.03,0.03,0.00,1.04,20,1,0,2.5,10.6,2026-08-31T19:00:00Z,90,False,1,0,0,0,4,0,2,0,33591,1,1,1,0,0.0,2,-2250,2489,4739,50,True,0
Darko Gyabi,MID,Hull City,0.0,0,0,0,0,0,0.0,0,297,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,7,0,0,0,0,0,2,0,2377,0,0,1,0,0.0,0,-462,64,526,45,False,0
Leo Shahar,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,609,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,19,0,0,0,0,0,2,0,11777,0,0,2,0,0.0,0,3348,3993,645,40,False,0
Kepa Arrizabalaga Revuelta,GK,Arsenal,0.0,0,0,0,0,0,0.0,0,2,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2026-08-31T19:00:00Z,0,False,2,0,0,0,0,0,2,0,7844,0,0,1,0,0.0,0,-1067,322,1389,50,False,0
Alisson Becker,GK,Liverpool,3.8,0,0,-5,0,2,0.0,0,350,0.00,0.00,0.00,2.30,14,2,0,0.8,7.6,2026-08-29T11:30:00Z,90,False,18,0,0,0,4,0,2,1,377543,1,0,2,2,0.0,0,4084,25307,21223,55,True,1
Mathys Tel,MID,Spurs,1.6,0,0,10,0,0,3.3,3,514,0.03,0.17,0.14,0.48,15,1,0,4.1,3.8,2026-08-29T16:30:00Z,67,False,17,0,0,0,2,0,2,0,48495,1,1,2,0,34.0,2,-6287,4174,10461,60,True,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,538,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,10,0,0,0,0,0,2,0,5174,0,0,0,1,0.0,0,-990,0,990,40,True,0
Chiedozie Ogbene,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,314,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,False,16,0,0,0,0,0,2,0,1468,0,0,2,5,0.0,0,-206,37,243,50,False,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0,0,0.0,0,97,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,13,0,0,0,0,0,2,0,22961,0,0,1,1,0.0,0,2521,3858,1337,55,False,0
Jeremy Jacquet,DEF,Liverpool,3.6,0,0,13,0,8,15.1,11,362,0.05,0.05,0.00,2.23,14,2,0,4.8,30.8,2026-08-29T11:30:00Z,76,False,18,0,0,0,4,0,2,0,235410,1,3,2,2,2.0,3,4556,22712,18156,50,True,0
Dominic Calvert-Lewin,FWD,Leeds,4.0,0,2,31,0,3,4.0,4,346,0.02,0.94,0.92,1.67,17,1,1,7.7,38.4,2026-08-30T13:00:00Z,90,False,4,0,0,0,1,0,2,0,2823193,1,0,1,1,35.0,8,-104622,84314,188936,60,True,0
Nick Pope,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,442,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,False,19,0,0,0,0,0,2,0,124934,0,0,2,0,0.0,0,-9598,2706,12304,50,False,0
Frank Onyeka,MID,Coventry City,1.2,0,0,0,0,0,0.0,0,104,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,11,0,0,0,0,0,2,0,16442,0,0,1,0,0.0,0,856,2456,1600,50,True,0
Marc Guéhi,DEF,Man City,5.2,0,0,12,0,5,15.8,5,388,0.04,0.04,0.00,0.66,11,1,0,4.0,24.2,2026-08-28T19:00:00Z,90,False,8,0,0,0,4,0,2,0,1952448,1,0,4,1,0.0,2,140987,182745,41758,60,False,0
Christos Tzolis,MID,Arsenal,3.2,0,0,1,0,1,11.8,3,557,0.01,0.01,0.00,0.10,20,0,0,1.6,0.0,2026-08-31T19:00:00Z,45,False,2,0,0,0,2,0,2,0,2597617,1,0,1,0,4.0,0,180987,236687,55700,65,False,1
George Hemmings,MID,Aston Villa,1.8,0,0,5,0,0,4.3,6,51,0.01,0.01,0.00,1.01,20,1,0,0.6,1.8,2026-08-31T19:00:00Z,70,False,1,0,0,0,4,0,2,0,72550,1,2,1,0,0.0,2,3259,8743,5484,45,True,0
Erling Haaland,FWD,Man City,6.6,0,3,60,0,3,0.1,5,411,0.00,0.66,0.66,0.66,11,1,2,12.0,69.0,2026-08-28T19:00:00Z,90,False,8,0,0,0,2,0,2,0,6731685,1,0,4,1,51.0,13,-34247,69605,103852,155,False,0
Riccardo Calafiori,DEF,Arsenal,5.8,1,2,30,1,2,11.9,3,8,0.46,0.57,0.11,0.33,20,0,0,4.2,21.2,2026-08-31T19:00:00Z,90,False,2,0,0,0,4,0,2,0,4150694,1,1,1,0,9.0,11,268472,310105,41633,56,False,0
Juanlu Sánchez,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,573,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,9,0,0,0,0,0,2,0,21445,0,0,1,1,0.0,0,-1013,452,1465,45,True,0
Tom King,GK,Everton,0.0,0,0,0,0,0,0.0,0,228,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,False,3,0,0,0,0,0,2,0,4235,0,0,1,1,0.0,0,-136,243,379,45,False,0
