name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Pedro Lomba Neto,MID,Chelsea,2.8,0,0,13,0,0,0.0,6,156,0.05,0.21,0.16,2.22,41,2,0,0.0,0.0,2026-09-18T19:00:00Z,86,False,4,0,0,0,3,0,5,0,151580,1,3,0,3,0.0,2,-6221,15985,22206,65,False,0
Benjamin Sesko,FWD,Man Utd,1.6,0,0,0,0,0,0.0,0,439,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,192336,0,0,1,1,0.0,0,1630,24959,23329,70,False,0
Ethan Ampadu,MID,Leeds,4.2,0,0,19,1,5,0.0,14,338,0.10,0.10,0.00,1.06,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,8,0,0,0,6,0,5,0,102625,1,3,0,0,0.0,5,-4200,5751,9951,54,True,0
Armin Pecsi,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,353,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,1905,0,0,1,0,0.0,0,-109,0,109,40,False,0
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,0.0,0,0,0,0,0,0.0,0,402,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,1158,0,0,3,5,0.0,0,-52,0,52,65,True,0
Karl Darlow,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,325,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,4302,0,0,1,1,0.0,0,-148,169,317,45,False,0
Aaron Hickey,DEF,Brentford,1.0,0,0,5,0,4,0.0,4,90,0.01,0.01,0.00,0.28,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,21,False,6,0,0,0,0,0,5,0,7505,0,0,0,3,0.0,1,-261,329,590,45,True,0
Lucas Bergvall,MID,Spurs,0.6,0,0,3,0,0,0.0,1,520,0.01,0.01,0.00,0.07,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,6,False,2,0,0,0,0,0,5,0,15731,0,1,3,2,0.0,1,-913,344,1257,54,True,0
Nicolas Jackson,FWD,Aston Villa,2.0,0,1,31,0,1,0.0,4,166,0.02,0.46,0.44,1.13,48,1,1,0.0,0.0,2026-09-19T11:30:00Z,87,False,19,0,0,0,3,0,5,0,125508,1,0,3,2,0.0,6,-17305,18834,36139,65,False,1
Romain Esse,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,216,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,1807,0,0,0,0,0.0,0,-405,0,405,50,False,0
Harvey Davies,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,355,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,17657,0,0,1,0,0.0,0,96,896,800,40,False,0
Olivier Boscagli,DEF,Brighton,3.8,0,0,24,1,5,0.0,7,114,0.02,0.03,0.01,1.63,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,2,0,5,0,28873,1,2,0,3,0.0,6,-1117,1382,2499,45,True,0
Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0,0.0,0,518,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,8302,0,0,3,2,0.0,0,-2148,0,2148,49,True,0
Ezri Konsa Ngoyo,DEF,Arsenal,3.0,0,0,2,0,4,0.0,4,31,0.01,0.24,0.23,1.31,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,5,0,0,0,3,0,5,0,2062931,1,0,0,3,0.0,1,277564,343094,65530,45,False,0
Endo Wataru,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,374,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,6761,0,0,1,0,0.0,0,-487,349,836,49,False,0
Juan Angulo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,651,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,87358,0,0,3,5,0.0,0,21901,33544,11643,45,False,0
Femi Azeez,MID,Brighton,0.0,0,0,0,0,0,0.0,0,652,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,308,0,0,0,3,0.0,0,-10,54,64,55,True,0
Joél Drakes-Thomas,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,221,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,7788,0,0,0,0,0.0,0,-630,360,990,45,False,0
Bazoumana Touré,MID,Newcastle,1.6,0,0,2,0,1,0.0,2,461,0.00,0.00,0.00,0.60,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,16,False,11,0,0,0,1,0,5,0,14309,0,0,1,2,0.0,1,325,1837,1512,58,True,0
Maxim De Cuyper,DEF,Brighton,7.6,0,1,30,1,3,0.0,7,115,0.23,0.25,0.02,1.63,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,4,0,5,0,2649636,1,4,0,3,0.0,6,287563,410558,122995,49,True,1
Bradley Barcola,MID,Liverpool,2.3,0,0,8,1,0,0.0,3,627,0.03,0.08,0.05,0.66,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,71,False,3,0,0,0,3,0,5,0,203917,1,0,1,0,0.0,3,-20897,24870,45767,80,False,0
Azor Matusiwa,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,310,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,330,0,0,0,1,0.0,0,15,51,36,49,False,0
Axel Disasi,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,153,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,7522,0,0,0,0,0.0,0,-5081,157,5238,45,False,0
Milan van Ewijk,DEF,Coventry City,1.2,0,0,0,0,0,0.0,0,175,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,1016866,0,0,1,0,0.0,0,-100781,13159,113940,40,False,0
Jayden Lienou,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,603,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,11401,0,0,0,0,0.0,0,249,1223,974,40,True,0
Maxence Lacroix,DEF,Chelsea,2.6,0,0,-1,0,11,0.0,12,200,0.01,0.14,0.13,2.65,41,3,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,4,0,0,0,3,0,5,0,749577,1,1,0,3,0.0,3,-111183,9497,120680,60,False,0
Anan Khalaili,DEF,Crystal Palace,3.8,0,0,23,1,4,0.0,6,588,0.02,0.02,0.00,1.31,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,13,0,0,0,11,0,5,0,31883,1,2,0,0,0.0,6,-717,5814,6531,50,False,0
Hidemasa Morita,MID,Hull City,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,1759,0,0,1,2,0.0,0,-418,23,441,50,False,0
João Pedro Junqueira de Jesus,FWD,Chelsea,4.9,0,0,0,0,0,0.0,0,165,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,7300631,0,0,0,3,0.0,0,-487412,261391,748803,78,False,0
Dayann Méthalie,DEF,Sunderland,-0.2,0,0,-8,0,2,0.0,3,612,0.01,0.04,0.03,2.82,45,5,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,4,0,5,0,834,1,1,3,5,0.0,-1,49,145,96,45,False,1
Vitalii Mykolenko,DEF,Everton,5.4,0,0,29,1,3,0.0,6,233,0.02,0.06,0.04,1.44,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,12,0,0,0,11,0,5,0,463207,1,3,0,1,0.0,5,214484,238606,24122,45,True,1
Myles Lewis-Skelly,MID,Arsenal,1.5,0,0,0,0,0,0.0,0,7,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,64229,0,0,0,3,0.0,0,-7916,3227,11143,55,False,0
Matias Fernandez-Pardo,FWD,Newcastle,1.3,0,0,7,0,0,0.0,2,634,0.00,0.05,0.05,0.99,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,73,False,11,0,0,0,1,0,5,0,12360,1,1,1,2,0.0,2,1205,3570,2365,60,True,0
Adam Aznou,DEF,Everton,0.0,0,0,0,0,0,0.0,0,235,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,10301,0,0,0,1,0.0,0,-1647,0,1647,40,True,0
Wesley Fofana,DEF,Chelsea,1.6,0,0,11,0,13,0.0,15,145,0.00,0.00,0.00,1.45,41,1,0,0.0,0.0,2026-09-18T19:00:00Z,70,False,4,0,0,0,4,0,5,0,18869,1,2,0,3,0.0,4,-112,3337,3449,50,False,0
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,1849,0,0,0,3,0.0,0,-94,69,163,45,True,0
Manuel Ángel Morán Ibáñez,MID,Fulham,0.0,0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,361,0,0,1,1,0.0,0,10,84,74,50,True,0
Kevin Santos Lopes de Macedo,MID,Fulham,0.8,0,0,6,0,1,0.0,2,263,0.00,0.04,0.04,0.49,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,19,False,16,0,0,0,1,0,5,0,4353,0,0,1,1,0.0,1,-75,596,671,53,True,0
Martin Ødegaard,MID,Arsenal,4.5,0,0,10,0,1,0.0,2,15,0.02,0.09,0.07,0.77,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,72,False,5,0,0,0,1,0,5,0,2167651,1,0,0,3,0.0,2,194248,326276,132028,68,False,0
Gianluigi Donnarumma,GK,Man City,3.8,0,0,9,0,2,0.0,0,384,0.00,0.00,0.00,3.57,45,3,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,8,0,5,4,879025,1,0,3,5,0.0,2,16386,58809,42423,55,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0,0.0,0,495,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,112272,0,0,3,2,0.0,0,1559,6139,4580,40,True,0
Ryan Yates,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,489,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,132416,0,0,1,0,0.0,0,-12157,2939,15096,45,True,0
David Affengruber,DEF,Fulham,4.0,0,0,17,0,9,0.0,11,650,0.02,0.02,0.00,1.60,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,16,0,0,0,4,0,5,0,2846,1,2,1,1,0.0,4,1907,2400,493,45,True,0
James Tarkowski,DEF,Everton,8.6,1,3,43,1,11,0.0,12,229,0.01,0.02,0.01,1.44,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,12,0,0,0,5,0,5,0,1610335,1,1,0,1,0.0,14,243664,292865,49201,61,True,0
Jens Hjertø-Dahl,MID,Hull City,0.2,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,6046,0,0,1,2,0.0,0,-537,289,826,49,False,0
Jun'ai Byfield,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,509,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,6772,0,0,3,2,0.0,0,-17,556,573,40,True,0
Max Dowman,MID,Arsenal,0.2,0,0,4,0,0,0.0,0,20,0.08,0.08,0.00,0.31,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,9,False,5,0,0,0,0,0,5,0,7252,0,0,0,3,0.0,1,-172,878,1050,53,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.2,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,3479,0,0,3,5,0.0,0,-82,156,238,45,True,0
Ainsley Maitland-Niles,DEF,Everton,7.0,0,2,39,1,5,0.0,8,649,0.11,0.11,0.00,1.28,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,12,0,0,0,3,0,5,0,111542,1,3,0,1,0.0,8,48006,54068,6062,45,True,0
Shea Charles,MID,Fulham,2.6,0,0,16,0,11,0.0,13,580,0.02,0.02,0.00,1.60,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,16,0,0,0,0,0,5,0,7677,1,2,1,1,0.0,4,49,742,693,50,True,0
Kostas Tsimikas,DEF,Liverpool,0.4,0,0,0,0,0,0.0,0,364,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,7658,0,0,1,0,0.0,0,-362,299,661,49,False,0
Zach Abbott,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,16093,0,0,1,0,0.0,0,-2263,0,2263,40,True,0
James Wright,GK,Aston Villa,1.0,0,0,0,0,0,0.0,0,667,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,0,0,0,3,2,0.0,0,0,0,0,40,False,0
Kevin Danso,DEF,Sunderland,0.6,0,0,-8,0,8,0.0,8,501,0.01,0.08,0.07,2.82,45,5,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,5,0,5,0,17126,1,0,3,5,0.0,0,-16,1530,1546,50,False,0
Honest Ahanor,DEF,Crystal Palace,1.0,0,0,0,0,0,0.0,0,633,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,1692,0,0,0,0,0.0,0,470,710,240,45,False,0
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,23,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,633,0,0,0,3,0.0,0,-88,0,88,55,False,0
Victor Lindelöf,DEF,Aston Villa,1.6,0,0,1,0,6,0.0,6,37,0.00,0.00,0.00,1.56,48,2,0,0.0,0.0,2026-09-19T11:30:00Z,90,False,19,0,0,0,2,0,5,0,33907,1,0,3,2,0.0,1,-415,3502,3917,45,False,0
Bart Verbruggen,GK,Brighton,4.6,0,0,27,1,0,0.0,0,109,0.00,0.00,0.00,1.63,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,4,0,5,2,2292499,1,0,0,3,0.0,6,-47432,89072,136504,45,True,0
Enzo Fernández,MID,Man City,2.6,0,0,33,0,1,0.0,5,155,0.26,0.30,0.04,3.57,45,3,1,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,4,0,5,0,380480,1,0,3,5,0.0,7,23625,56551,32926,69,True,0
Eberechi Eze,MID,Arsenal,0.8,0,0,5,0,0,0.0,0,14,0.02,0.02,0.00,0.54,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,17,False,5,0,0,0,0,0,5,0,113499,0,0,0,3,0.0,1,-15015,3026,18041,63,False,0
Elliot Stroud,MID,Hull City,1.4,0,0,0,0,0,0.0,0,576,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,8823,0,0,1,2,0.0,0,-208,701,909,50,False,0
Pep Chavarría,DEF,Chelsea,1.0,0,0,7,0,6,0.0,9,583,0.04,0.08,0.04,2.65,41,3,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,4,0,0,0,3,0,5,0,16124,1,3,0,3,0.0,1,-1145,529,1674,49,False,0
Kai Havertz,FWD,Arsenal,3.2,0,0,5,0,2,0.0,3,26,0.02,0.80,0.78,1.31,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,5,0,0,0,1,0,5,0,915557,1,0,0,3,0.0,2,44371,147342,102971,76,False,0
Kyran Thompson,MID,Newcastle,1.1,0,0,0,0,0,0.0,0,666,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,0,0,0,1,2,0.0,0,0,0,0,45,True,0
Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,206,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,2215,0,0,0,0,0.0,0,-330,53,383,44,False,0
Robin Roefs,GK,Sunderland,2.2,0,0,-8,0,2,0.0,0,529,0.01,0.01,0.00,2.82,45,5,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,4,0,5,1,271819,1,0,3,5,0.0,0,-33760,2559,36319,49,False,0
Tatsuhiro Sakamoto,MID,Coventry City,0.2,0,0,0,0,0,0.0,0,185,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,6925,0,0,1,0,0.0,0,-850,142,992,48,False,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,83,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,10440,0,0,0,3,0.0,0,-567,317,884,45,True,0
Jefferson Lerma Solís,MID,Crystal Palace,0.2,0,0,3,0,6,0.0,11,213,0.00,0.26,0.26,0.77,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,45,False,13,0,0,0,3,0,5,0,7985,0,2,0,0,0.0,0,-677,179,856,49,False,1
Jack Clarke,MID,Ipswich Town,2.2,0,0,10,0,2,0.0,4,313,0.33,0.33,0.00,1.68,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,65,False,9,0,0,0,2,0,5,0,19907,1,0,0,1,0.0,2,-2389,514,2903,54,False,0
Djiamgone Jocelin Ta Bi,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,627,0,0,3,5,0.0,0,-24,64,88,50,False,0
Mikel Merino Zazón,MID,Arsenal,0.8,0,0,4,0,1,0.0,4,17,0.13,0.13,0.00,0.70,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,30,False,5,0,0,0,3,0,5,0,42609,0,0,0,3,0.0,1,-4969,1345,6314,58,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,523,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,6388,0,0,3,2,0.0,0,-1980,0,1980,50,True,0
Levi Samuels Colwill,DEF,Chelsea,0.6,0,0,1,0,7,0.0,7,149,0.01,0.01,0.00,2.65,41,3,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,4,0,0,0,4,0,5,0,97080,1,0,0,3,0.0,1,-16952,2003,18955,49,False,0
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,6,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,21924,0,0,0,3,0.0,0,-1605,399,2004,59,False,0
Ayden Heaven,DEF,Man Utd,0.2,0,0,0,0,0,0.0,0,421,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,29351,0,0,1,1,0.0,0,-3023,613,3636,44,False,0
Brennan Johnson,MID,Everton,1.8,0,0,6,1,1,0.0,8,209,0.00,0.82,0.82,1.06,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,65,False,12,0,0,0,4,0,5,0,13882,1,3,0,1,0.0,3,847,2308,1461,59,True,0
Michele Di Gregorio,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,615,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,3687,0,0,1,0,0.0,0,-198,343,541,45,True,0
Oliver Dovin,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,171,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,112931,0,0,1,0,0.0,0,-10379,0,10379,40,False,0
Tim Iroegbunam,MID,Hull City,0.4,0,0,6,0,0,0.0,7,240,0.01,0.13,0.12,0.25,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,45,False,17,0,0,0,5,0,5,0,1818,0,2,1,2,0.0,1,101,374,273,50,False,0
Jordan Henderson,MID,Chelsea,0.2,0,0,16,0,2,0.0,10,101,0.08,0.08,0.00,2.65,41,3,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,4,0,0,0,7,0,5,0,2692,1,1,0,3,0.0,2,-383,45,428,49,False,0
Abdoul Ouattara,DEF,Ipswich Town,1.2,0,0,17,0,5,0.0,8,592,0.01,0.03,0.02,2.24,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,9,0,0,0,10,0,5,0,94948,1,3,0,1,0.0,2,-2909,2569,5478,40,False,0
Pau Torres,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,34,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,34289,0,0,3,2,0.0,0,-9138,237,9375,45,False,0
Rodrigo Bentancur,MID,Spurs,3.0,0,0,15,0,3,0.0,17,516,0.04,0.04,0.00,1.10,48,3,0,0.0,0.0,2026-09-19T11:30:00Z,83,False,2,0,0,0,8,0,5,0,19246,1,6,3,2,0.0,4,497,2106,1609,55,True,0
Bruno Guimarães Rodriguez Moura,MID,Arsenal,2.2,0,0,12,0,2,0.0,6,452,0.01,0.01,0.00,0.61,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,59,False,5,0,0,0,4,0,5,0,192568,1,0,0,3,0.0,1,6316,16199,9883,67,False,0
Georginio Rutter,FWD,Brighton,1.2,0,0,2,0,0,0.0,2,125,0.01,0.10,0.09,0.74,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,14,False,1,0,0,0,2,0,5,0,49762,0,0,0,3,0.0,1,-10169,2315,12484,54,True,0
Virgil van Dijk,DEF,Liverpool,5.0,0,0,26,1,13,0.0,13,356,0.01,0.01,0.00,0.79,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,3,0,0,0,2,0,5,0,1767010,1,0,1,0,0.0,8,-57021,34977,91998,65,False,0
Carlos Baleba,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,131,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,12600,0,0,1,1,0.0,0,-1080,636,1716,49,False,0
Abdülkadir Ömür,MID,Hull City,0.0,0,0,0,0,0,0.0,0,292,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,1845,0,0,1,2,0.0,0,-24,288,312,49,False,0
Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,443,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,3606,0,0,1,2,0.0,0,-33,183,216,45,True,0
Andrés García,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,38,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,171537,0,0,3,2,0.0,0,-7021,7152,14173,40,False,0
Yoane Wissa,FWD,Newcastle,3.0,0,0,0,0,2,0.0,5,464,0.01,0.85,0.84,1.59,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,11,0,1,0,3,0,5,0,2094339,1,0,1,2,0.0,0,124486,338910,214424,62,True,0
Jay Dasilva,DEF,Coventry City,4.8,0,3,40,1,4,0.0,4,176,0.04,0.36,0.32,1.10,47,0,1,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,4,0,5,0,73323,1,0,1,0,0.0,15,-4010,903,4913,40,False,0
James McAtee,MID,Nott'm Forest,2.4,0,0,17,0,1,0.0,4,486,0.04,0.25,0.21,0.67,47,1,0,0.0,0.0,2026-09-19T16:30:00Z,82,False,7,0,0,0,2,0,5,0,11916,1,1,1,0,0.0,2,1989,3622,1633,55,True,0
Emersonn Correia da Silva,FWD,Ipswich Town,5.2,0,0,9,0,0,0.0,1,316,0.01,0.14,0.13,2.07,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,80,False,9,0,0,0,0,0,5,0,360268,1,1,0,1,0.0,2,133193,160060,26867,55,False,0
Enis Destan,FWD,Hull City,0.0,0,0,0,0,0,0.0,0,298,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,19933,0,0,1,2,0.0,0,-2761,0,2761,45,False,0
Dillon Phillips,GK,Hull City,0.0,0,0,0,0,0,0.0,0,273,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,154014,0,0,1,2,0.0,0,-1640,5096,6736,40,False,0
Stephen Mfuni,DEF,Coventry City,3.0,0,0,27,1,7,0.0,8,656,0.01,0.01,0.00,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,3,0,5,0,10713,1,1,1,0,0.0,6,3967,5501,1534,40,False,0
Abu Kamara,MID,Hull City,0.0,0,0,0,0,0,0.0,0,293,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,193,0,0,1,2,0.0,0,-22,0,22,50,False,0
