name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Declan Rice,MID,Arsenal,4.0,1,0,27,1,6,36.4,10,13,0.37,0.37,0.00,1.41,36,0,0,8.1,45.0,2026-09-12T19:00:00Z,80,False,20,0,0,0,2,0,4,0,1379844,1,2,2,0,0.0,6,-126667,25889,152556,74,False,0
Andrew Robertson,DEF,Spurs,3.4,0,1,30,1,2,31.5,2,502,0.09,0.16,0.07,1.11,37,0,0,5.0,10.8,2026-09-12T16:30:00Z,90,False,9,0,0,0,3,0,4,0,278552,1,0,0,0,8.0,7,-57673,5647,63320,44,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,2,30,1,10,1.5,11,4,0.01,0.03,0.02,1.80,36,0,0,2.3,20.6,2026-09-12T19:00:00Z,90,False,20,0,0,0,2,0,4,0,2549738,1,1,2,0,1.0,9,-197767,56562,254329,80,False,1
Marcus Tavernier,MID,Bournemouth,5.8,0,2,44,0,2,58.3,8,68,0.47,0.67,0.20,0.39,32,2,1,14.5,49.4,2026-09-12T14:00:00Z,82,False,4,0,0,0,5,0,4,0,417515,1,1,2,2,37.0,8,125960,177420,51460,60,True,1
Milos Kerkez,DEF,Liverpool,1.4,0,0,6,0,2,7.1,3,358,0.01,0.01,0.00,0.30,35,0,0,1.7,9.8,2026-09-12T14:00:00Z,45,False,10,0,0,0,0,0,4,0,288013,0,1,0,0,0.0,1,-22124,12338,34462,54,True,0
Kaine Kesler-Hayden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,177,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,5,0,0,0,0,0,4,0,4121,0,0,5,0,0.0,0,-596,114,710,40,True,0
Daniel Muñoz Mejía,DEF,Nott'm Forest,0.6,0,0,23,0,3,55.9,7,201,0.18,0.40,0.22,0.82,31,1,0,12.7,31.6,2026-09-12T14:00:00Z,90,False,2,0,0,0,4,0,4,0,588016,1,4,2,1,39.0,2,-83474,11222,94696,54,False,0
Robinio Vaz,FWD,Hull City,0.7,0,0,3,0,0,0.5,1,637,0.00,0.00,0.00,0.18,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,8,False,6,0,0,0,1,0,4,0,5168,0,0,2,2,0.0,1,2411,3312,901,50,False,0
Shea Charles,MID,Fulham,1.8,0,0,19,1,8,3.4,17,580,0.02,0.02,0.00,1.28,35,0,0,3.2,29.0,2026-09-12T14:00:00Z,90,False,14,0,0,0,8,0,4,0,7397,1,1,0,0,0.0,5,-636,295,931,50,False,0
Felipe Rodrigues da Silva,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,470,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,2529,0,0,2,1,0.0,0,-1122,0,1122,50,False,0
Sidiki Cherif,FWD,Coventry City,0.2,0,0,3,0,1,0.2,1,599,0.00,0.00,0.00,1.43,38,3,0,0.1,1.0,2026-09-13T13:00:00Z,30,False,5,0,0,0,0,0,4,0,10369,0,0,5,0,0.0,1,-281,1323,1604,50,True,0
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,365,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,10,0,0,0,0,0,4,0,11136,0,0,0,0,0.0,0,-2067,0,2067,40,True,0
Julio Soler Barreto,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,66,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,4,0,0,0,0,0,4,0,31214,0,0,2,2,0.0,0,1583,4282,2699,40,True,0
Victor Munoz,MID,Liverpool,2.8,0,0,5,0,0,1.4,2,377,0.00,0.10,0.10,0.54,35,0,0,4.2,3.4,2026-09-12T14:00:00Z,59,False,10,0,0,0,2,0,4,0,130437,1,0,0,0,37.0,1,-9953,20664,30617,65,True,0
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,117,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2026-09-13T13:00:00Z,0,False,7,0,0,0,0,0,4,0,2061,0,0,5,0,0.0,0,-50,180,230,45,False,0
Anthony Patterson,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,13568,0,0,2,0,0.0,0,-986,0,986,40,True,0
Harry Wilson,MID,Leeds,0.0,0,0,4,0,1,4.7,2,260,0.03,0.03,0.00,0.30,40,1,0,0.8,3.2,2026-09-14T19:00:00Z,18,False,17,0,0,0,0,0,4,0,291023,0,1,1,4,0.0,1,-121524,3258,124782,63,True,0
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0,0.0,0,555,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,12,0,0,0,0,0,4,0,187175,0,0,3,2,0.0,0,-2537,5212,7749,40,True,0
Ronald Araujo,DEF,Liverpool,3.0,0,0,24,1,3,1.8,4,579,0.00,0.00,0.00,0.60,35,0,0,1.4,9.8,2026-09-12T14:00:00Z,71,False,10,0,0,0,5,0,4,0,292366,1,1,0,0,2.0,6,41974,59861,17887,54,True,0
Mohamed Belloumi,MID,Hull City,6.2,0,2,43,0,0,11.7,1,286,0.06,0.23,0.17,0.26,33,1,2,11.1,68.2,2026-09-12T14:00:00Z,59,False,6,0,0,0,0,0,4,0,107667,1,1,2,2,31.0,13,14908,26566,11658,50,False,0
Kristoffer Ajer,DEF,Brentford,4.2,0,0,0,0,7,0.5,9,87,0.00,0.02,0.02,1.75,32,2,0,2.4,15.2,2026-09-12T14:00:00Z,90,False,3,0,0,0,1,0,4,0,479881,1,2,2,2,8.0,1,-51781,52109,103890,45,False,0
Noussair Mazraoui,DEF,Man Utd,0.6,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,15,0,0,0,0,0,4,0,59306,0,0,1,0,0.0,0,-8954,2102,11056,44,True,0
Hugo Larsson,MID,Fulham,0.7,0,0,3,0,0,0.5,1,635,0.01,0.01,0.00,0.46,35,0,0,0.1,0.0,2026-09-12T14:00:00Z,13,False,14,0,0,0,1,0,4,0,614,0,0,0,0,0.0,1,185,266,81,50,False,0
Jérémy Doku,MID,Man City,0.0,0,0,0,0,0,0.0,0,400,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,77943,0,0,1,0,0.0,0,-14480,249,14729,74,False,0
Harrison Armstrong,MID,Everton,2.4,0,0,6,1,3,4.5,5,244,0.02,0.02,0.00,0.69,37,0,0,1.9,12.4,2026-09-12T16:30:00Z,90,False,19,0,0,0,2,0,4,0,46365,1,0,0,0,2.0,3,4105,12956,8851,50,False,0
Xavi Simons,MID,Spurs,0.0,0,0,0,0,0,0.0,0,513,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,9,0,0,0,0,0,4,0,1311,0,0,0,0,0.0,0,-108,86,194,59,True,0
Giovanni Leoni,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,363,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,10,0,0,0,0,0,4,0,3654,0,0,0,0,0.0,0,-297,161,458,40,True,0
Brooke Norton-Cuffy,DEF,Hull City,0.3,0,0,0,0,0,0.3,0,638,0.00,0.05,0.05,0.18,33,0,0,0.7,0.0,2026-09-12T14:00:00Z,8,False,6,0,0,0,2,0,4,0,34986,0,0,2,2,7.0,0,10672,14148,3476,40,False,1
John Victor Maciel Furtado,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,468,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,6251,0,0,2,1,0.0,0,-238,173,411,45,False,0
Riccardo Calafiori,DEF,Arsenal,5.8,0,0,18,1,4,1.7,4,8,0.01,0.07,0.06,1.80,36,0,0,1.8,8.8,2026-09-12T19:00:00Z,90,False,20,0,0,0,2,0,4,0,5296821,1,0,2,0,7.0,6,392809,487524,94715,58,False,0
Jayden Lienou,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,603,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2026-09-14T19:00:00Z,0,False,17,0,0,0,0,0,4,0,11191,0,0,1,4,0.0,0,388,1426,1038,40,True,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.2,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,3187,0,0,1,0,0.0,0,-193,90,283,45,False,0
Fraser Forster,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,58,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,4,0,0,0,0,0,4,0,383559,0,0,2,2,0.0,0,14555,38779,24224,40,True,0
Paddy McNair,DEF,Hull City,0.2,0,0,0,0,0,0.0,0,285,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,12640,0,0,2,2,0.0,0,-629,574,1203,40,False,0
Ben Johnson,DEF,Ipswich Town,0.0,0,0,0,0,0,0.0,0,307,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,7782,0,0,3,2,0.0,0,-2380,0,2380,40,False,0
José María Andrés Baixauli,MID,Brighton,4.3,1,0,10,0,2,13.1,4,639,0.01,0.25,0.24,0.22,38,0,0,3.4,18.8,2026-09-13T13:00:00Z,25,False,7,0,0,0,1,0,4,0,812,0,1,5,0,2.0,4,318,513,195,55,False,0
Leif Davis,DEF,Ipswich Town,5.0,2,1,35,0,2,17.1,2,305,0.19,0.71,0.52,0.62,34,2,1,11.1,54.8,2026-09-12T14:00:00Z,90,False,8,0,0,0,0,0,4,0,543743,1,0,3,2,39.0,14,-14896,45631,60527,40,False,0
Tom King,GK,Everton,0.0,0,0,0,0,0,0.0,0,228,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,19,0,0,0,0,0,4,0,4562,0,0,0,0,0.0,0,-100,278,378,45,False,0
Max Alleyne,DEF,Man City,0.0,0,0,0,0,0,0.0,0,394,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,16,0,0,0,0,0,4,0,537,0,0,1,0,0.0,0,-60,0,60,50,False,0
Enzo Le Fée,MID,Sunderland,2.6,0,0,6,0,0,29.7,4,542,0.59,1.44,0.85,1.88,36,2,0,6.3,6.8,2026-09-12T19:00:00Z,90,False,1,0,1,0,4,0,4,0,448859,1,0,2,0,26.0,0,-137433,9125,146558,58,True,0
Cathal McCarthy,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,284,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,9522,0,0,2,2,0.0,0,-54,986,1040,40,False,0
Junior Kroupi,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,78,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,4,0,0,0,0,0,4,0,21026,0,0,2,2,0.0,0,-3124,197,3321,74,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,433,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,15,0,0,0,0,0,4,0,388,0,0,1,0,0.0,0,-22,25,47,50,True,0
Ross Barkley,MID,Aston Villa,2.0,0,0,14,0,0,2.7,7,46,0.01,0.04,0.03,1.42,31,1,0,1.6,6.0,2026-09-12T14:00:00Z,62,False,18,0,0,0,3,0,4,0,29642,1,4,2,1,7.0,2,1496,5244,3748,50,True,0
Robert Lynch Sánchez,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,140,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,11,0,0,0,0,0,4,0,93763,0,0,2,2,0.0,0,-44507,0,44507,49,True,0
Brandon Thomas-Asante,FWD,Coventry City,1.0,0,0,7,0,0,0.5,0,194,0.03,0.24,0.21,0.64,38,2,0,3.3,6.0,2026-09-13T13:00:00Z,17,False,5,0,0,0,0,0,4,0,84195,0,0,5,0,26.0,1,-1520,11154,12674,50,True,0
Lisandro Martínez,DEF,Man Utd,1.2,0,0,14,0,3,3.4,6,419,0.08,0.11,0.03,1.10,39,1,0,3.1,20.2,2026-09-13T15:30:00Z,90,False,15,0,0,0,5,0,4,0,130813,1,3,1,0,7.0,2,-6006,7461,13467,50,True,0
Patrick Dorgu,MID,Man Utd,1.2,0,0,19,0,3,18.7,12,415,0.03,0.03,0.00,1.10,39,1,0,4.2,19.6,2026-09-13T15:30:00Z,90,False,15,0,0,0,3,0,4,0,62553,1,6,1,0,4.0,4,-16892,2154,19046,58,True,0
James Justin,DEF,Leeds,3.6,0,0,11,0,3,25.6,5,332,0.28,0.28,0.00,0.88,40,1,0,4.8,18.4,2026-09-14T19:00:00Z,90,False,17,0,0,0,1,0,4,0,160487,1,2,1,4,4.0,2,5626,27752,22126,45,True,0
Pascal Struijk,DEF,Brighton,1.4,0,0,4,0,4,0.8,4,328,0.01,0.01,0.00,0.22,38,0,0,1.2,11.2,2026-09-13T13:00:00Z,12,False,7,0,0,0,0,0,4,0,20832,0,0,5,0,0.0,1,-1007,1494,2501,50,False,0
Bernd Leno,GK,Fulham,3.0,0,2,29,1,1,0.0,0,250,0.00,0.00,0.00,1.28,35,0,0,2.5,25.4,2026-09-12T14:00:00Z,90,False,14,0,0,0,8,0,4,3,308412,1,0,0,0,0.0,9,-15234,19790,35024,45,False,0
Đorđe Petrović,GK,Bournemouth,1.4,0,0,0,0,0,0.0,0,57,0.00,0.00,0.00,0.50,32,2,0,0.0,0.0,2026-09-12T14:00:00Z,90,False,4,0,0,0,10,0,4,0,346097,1,0,2,2,0.0,1,-9622,27504,37126,45,True,0
Benjamin White,DEF,Arsenal,4.2,0,0,4,0,1,0.8,3,10,0.00,0.00,0.00,0.23,36,0,0,1.1,4.2,2026-09-12T19:00:00Z,45,False,20,0,0,0,0,0,4,0,815166,1,2,2,0,6.0,1,6399,123355,116956,55,False,0
Lamare Bogarde,MID,Aston Villa,0.2,0,0,0,0,0,0.0,0,35,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,7155,0,0,2,1,0.0,0,-440,686,1126,50,True,0
Kenny Tete,DEF,Fulham,0.0,0,0,-1,0,3,0.3,3,256,0.00,0.00,0.00,0.65,35,0,0,0.4,1.6,2026-09-12T14:00:00Z,27,False,14,0,0,0,0,0,4,0,21818,0,0,0,0,2.0,0,-2058,237,2295,44,False,1
Ilyas Ansah,FWD,Hull City,0.0,0,0,0,0,0,0.0,0,632,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,4222,0,0,2,2,0.0,0,1122,2674,1552,50,False,0
Daizen Maeda,MID,Ipswich Town,1.6,0,0,1,0,0,2.3,0,562,0.00,0.00,0.00,0.41,34,1,0,0.0,0.0,2026-09-12T14:00:00Z,27,False,8,0,0,0,0,0,4,0,29173,0,0,3,2,0.0,1,-3657,861,4518,54,False,0
Bart Verbruggen,GK,Brighton,4.6,0,0,39,1,3,0.0,0,109,0.00,0.00,0.00,1.33,38,0,0,4.8,47.8,2026-09-13T13:00:00Z,90,False,7,0,0,0,7,0,4,6,2390519,1,0,5,0,0.0,8,51727,248699,196972,45,False,0
Wilfried Gnonto,MID,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2026-09-14T19:00:00Z,0,False,17,0,0,0,0,0,4,0,947,0,0,1,4,0.0,0,-435,0,435,50,True,0
Dominic Solanke-Mitchell,FWD,Spurs,1.4,0,0,4,1,0,4.3,2,526,0.01,0.01,0.00,0.67,37,0,0,0.8,0.0,2026-09-12T16:30:00Z,62,False,9,0,0,0,2,0,4,0,96682,1,0,0,0,6.0,2,-14059,5756,19815,59,True,0
Lucas Gourna-Douath,MID,Hull City,0.8,0,0,0,0,0,0.0,0,589,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,2686,0,0,2,2,0.0,0,-111,172,283,50,False,0
Honest Ahanor,DEF,Crystal Palace,1.0,0,0,10,0,9,11.9,11,633,0.01,0.01,0.00,1.68,34,3,0,4.1,24.6,2026-09-12T14:00:00Z,90,False,12,0,0,0,4,0,4,0,1153,1,2,3,2,4.0,3,668,848,180,45,True,0
Sorba Thomas,MID,Hull City,1.3,0,0,6,0,0,14.8,4,642,0.03,0.05,0.02,0.64,33,1,0,2.4,5.6,2026-09-12T14:00:00Z,30,False,6,0,0,0,4,0,4,0,1526,0,0,2,2,4.0,1,606,883,277,55,False,0
Thomas Meunier,DEF,Sunderland,2.2,0,0,5,0,2,1.8,2,541,0.00,0.13,0.13,1.09,36,1,0,2.3,5.8,2026-09-12T19:00:00Z,75,False,1,0,0,0,4,0,4,0,29243,1,0,2,0,15.0,2,-1785,781,2566,45,True,0
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,430,0.00,0.00,0.00,0.00,39,0,0,0.0,0.0,2026-09-13T15:30:00Z,0,False,15,0,0,0,0,0,4,0,2733,0,0,1,0,0.0,0,54,272,218,54,True,0
Wilson Odobert,MID,Spurs,0.0,0,0,0,0,0,0.0,0,517,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,9,0,0,0,0,0,4,0,143,0,0,0,0,0.0,0,18,36,18,55,True,0
Marco Bizot,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,29,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,14214,0,0,2,1,0.0,0,-601,1027,1628,45,True,0
Daniel James,MID,Leeds,0.4,0,0,4,0,0,0.0,2,343,0.00,0.11,0.11,0.28,40,1,0,0.3,0.0,2026-09-14T19:00:00Z,7,False,17,0,0,0,2,0,4,0,10690,0,0,1,4,3.0,1,-1207,786,1993,50,True,0
Vitezslav Jaros,GK,Liverpool,0.0,0,0,0,0,0,0.0,0,354,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,10,0,0,0,0,0,4,0,1961,0,0,0,0,0.0,0,157,567,410,40,True,0
Kasey McAteer,MID,Ipswich Town,0.6,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,126703,0,0,3,2,0.0,0,-7171,7120,14291,45,False,0
Bradley Barcola,MID,Liverpool,1.3,0,0,9,1,0,13.6,5,627,0.03,0.24,0.21,0.60,35,0,0,2.7,5.6,2026-09-12T14:00:00Z,71,False,10,0,0,0,2,0,4,0,238639,1,3,0,0,8.0,3,70941,116804,45863,80,True,0
Manuel Ángel Morán Ibáñez,MID,Fulham,0.0,0,0,0,0,0,0.0,0,636,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,14,0,0,0,0,0,4,0,306,0,0,0,0,0.0,0,79,133,54,50,False,0
Nicolò Savona,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,475,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,2,0,0,0,0,0,4,0,263,0,0,2,1,0.0,0,16,56,40,45,False,0
Neco Williams,DEF,Nott'm Forest,3.4,0,0,9,0,2,19.9,3,469,0.16,0.36,0.20,0.82,31,1,0,3.9,8.8,2026-09-12T14:00:00Z,90,False,2,0,0,0,1,0,4,0,864022,1,1,2,1,10.0,2,7392,91886,84494,50,False,0
Ethan Nwaneri,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,22,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,20,0,0,0,0,0,4,0,783,0,0,2,0,0.0,0,-333,0,333,54,False,0
Joe Rodon,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,329,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2026-09-14T19:00:00Z,0,False,17,0,0,0,0,0,4,0,118013,0,0,1,4,0.0,0,-112676,168,112844,44,True,0
Giovanni Leoni,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,363,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,10,0,0,0,0,0,4,0,3654,0,0,0,0,0.0,0,-297,161,458,40,True,0
James Hill,DEF,Bournemouth,1.6,0,0,5,0,10,11.4,11,60,0.01,0.01,0.00,0.50,32,2,0,3.3,22.0,2026-09-12T14:00:00Z,90,False,4,0,0,0,3,0,4,0,89044,1,1,2,2,0.0,2,-2382,8173,10555,55,True,1
Dayann Méthalie,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,612,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,710,0,0,2,0,0.0,0,-16,187,203,45,True,0
David Akintola,MID,Hull City,0.0,0,0,0,0,0,0.0,0,296,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,6,0,0,0,0,0,4,0,3894,0,0,2,2,0.0,0,-603,522,1125,50,False,0
Bazoumana Touré,MID,Newcastle,1.6,0,0,24,0,0,5.3,2,461,0.01,0.29,0.28,0.16,40,1,1,6.3,36.6,2026-09-14T19:00:00Z,33,False,13,0,0,0,2,0,4,0,13401,0,0,1,4,21.0,6,-3031,376,3407,58,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,538,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,1,0,0,0,0,0,4,0,4107,0,0,2,0,0.0,0,-403,0,403,40,True,0
Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2026-09-12T16:30:00Z,0,False,9,0,0,0,0,0,4,0,93913,0,0,0,0,0.0,0,5676,13763,8087,44,True,0
Ryan Sessegnon,DEF,Fulham,0.4,0,0,0,0,0,0.0,0,269,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,14,0,0,0,0,0,4,0,34199,0,0,0,0,0.0,0,-4182,369,4551,44,False,0
Wilson Isidor,FWD,Sunderland,2.8,0,0,1,0,0,0.1,1,553,0.00,0.00,0.00,1.07,36,1,0,0.1,1.2,2026-09-12T19:00:00Z,20,False,1,0,0,0,0,0,4,0,163059,0,1,2,0,0.0,1,25312,47557,22245,55,True,0
Murillo Costa dos Santos,DEF,Nott'm Forest,3.8,1,0,18,0,10,10.9,12,472,0.01,0.01,0.00,0.82,31,1,0,4.4,33.0,2026-09-12T14:00:00Z,90,False,2,0,0,0,6,0,4,0,172739,1,2,2,1,0.0,6,5868,15727,9859,55,False,1
Christian Walton,GK,Ipswich Town,0.4,0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,8,0,0,0,0,0,4,0,42889,0,0,3,2,0.0,0,-2408,363,2771,44,False,0
Cristhian Mosquera,DEF,Arsenal,2.4,0,0,0,0,0,0.0,0,11,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,20,0,0,0,0,0,4,0,248830,0,0,2,0,0.0,0,-201802,733,202535,54,False,0
Filip Jörgensen,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,141,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,11,0,0,0,0,0,4,0,933,0,0,2,2,0.0,0,-95,0,95,50,True,0
David Raya Martín,GK,Arsenal,6.0,0,3,38,1,2,0.2,0,1,0.00,0.00,0.00,1.80,36,0,0,3.8,37.8,2026-09-12T19:00:00Z,90,False,20,0,0,1,14,0,4,2,4195206,1,0,2,0,0.0,14,34449,249119,214670,60,False,0
James Garner,MID,Everton,2.2,0,0,23,1,3,5.1,17,239,0.02,0.06,0.04,0.69,37,0,0,3.6,23.6,2026-09-12T16:30:00Z,90,False,19,0,0,0,8,0,4,0,13037,1,6,0,0,7.0,4,-1024,2679,3703,60,False,1
Ethan Pinnock,DEF,Coventry City,1.2,0,0,-11,0,8,0.7,10,91,0.00,0.01,0.01,2.81,38,5,0,2.3,18.0,2026-09-13T13:00:00Z,90,False,5,0,0,0,1,0,4,0,7467,1,2,5,0,4.0,2,-82,688,770,45,True,0
Lewis Dunk,DEF,Brighton,4.4,0,0,39,1,5,4.3,6,116,0.03,0.06,0.03,1.33,38,0,1,6.9,57.2,2026-09-13T13:00:00Z,90,False,7,0,0,0,2,0,4,0,148520,1,1,5,0,7.0,12,9404,19779,10375,45,False,0
Jorrel Hato,DEF,Chelsea,1.6,0,0,-8,0,2,2.9,3,148,0.10,0.10,0.00,0.44,33,2,0,0.9,3.8,2026-09-12T14:00:00Z,45,False,11,0,0,0,2,0,4,0,115190,1,1,2,2,2.0,0,42963,58654,15691,45,True,0
Callum Wilson,FWD,Brentford,0.6,0,0,0,0,0,0.0,0,108,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,3,0,0,0,0,0,4,0,36748,0,0,2,2,0.0,0,-3164,2767,5931,55,False,0
Fábio Freitas Gouveia Carvalho,MID,Brentford,1.2,0,0,0,0,0,0.0,0,100,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,3,0,0,0,0,0,4,0,2209,0,0,2,2,0.0,0,3,335,332,50,False,0
Piero Hincapié,DEF,Arsenal,0.4,0,0,0,0,0,0.0,0,9,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2026-09-12T19:00:00Z,0,False,20,0,0,0,0,0,4,0,109174,0,0,2,0,0.0,0,-15451,3925,19376,53,False,0
Taylor Harwood-Bellis,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2026-09-12T14:00:00Z,0,False,18,0,0,0,0,0,4,0,1586,0,0,2,1,0.0,0,388,653,265,45,True,0
Dominic Calvert-Lewin,FWD,Leeds,4.0,1,2,37,1,1,12.2,5,346,0.00,0.87,0.87,0.59,40,0,1,13.0,51.0,2026-09-14T19:00:00Z,77,False,17,0,0,0,4,0,4,0,2292933,1,0,1,4,67.0,10,-377508,100296,477804,60,True,1
